X Y Z V C
731.414236 308.728543 150.000000 5.552627 1
731.216269 308.700136 150.000000 5.569657 1
731.018201 308.672402 150.000000 5.586704 1
730.820133 308.644667 150.000000 5.603766 1
730.622066 308.616933 150.000000 5.620844 1
730.423998 308.589198 150.000000 5.637938 1
730.225930 308.561464 150.000000 5.655048 1
730.027863 308.533730 150.000000 5.672174 1
729.829795 308.505995 150.000000 5.689315 1
729.631727 308.478261 150.000000 5.706472 1
729.433660 308.450526 150.000000 5.723644 1
729.235592 308.422792 150.000000 5.740831 1
729.037524 308.395057 150.000000 5.758034 1
728.839457 308.367323 150.000000 5.775253 1
728.641051 308.342192 150.000000 5.792486 1
728.442469 308.318420 150.000000 5.809735 1
728.243886 308.294649 150.000000 5.826999 1
728.045304 308.270878 150.000000 5.844278 1
727.846722 308.247106 150.000000 5.861572 1
727.648139 308.223335 150.000000 5.878881 1
727.449557 308.199564 150.000000 5.896205 1
727.250975 308.175793 150.000000 5.913544 1
727.052393 308.152021 150.000000 5.930897 1
726.853810 308.128250 150.000000 5.948266 1
726.655228 308.104479 150.000000 5.965648 1
726.456646 308.080708 150.000000 5.983046 1
726.258063 308.056936 150.000000 6.000458 1
726.059253 308.035256 150.000000 6.017884 1
725.860219 308.015626 150.000000 6.035325 1
725.661184 307.995996 150.000000 6.052780 1
725.462150 307.976366 150.000000 6.070249 1
725.263116 307.956735 150.000000 6.087732 1
725.064081 307.937105 150.000000 6.105230 1
724.865047 307.917475 150.000000 6.122742 1
724.666013 307.897845 150.000000 6.140267 1
724.466978 307.878215 150.000000 6.157807 1
724.267944 307.858585 150.000000 6.175361 1
724.068910 307.838954 150.000000 6.192928 1
723.869875 307.819324 150.000000 6.210509 1
723.670841 307.799694 150.000000 6.228104 1
723.471672 307.781603 150.000000 6.245712 1
723.272253 307.766374 150.000000 6.263334 1
723.072833 307.751145 150.000000 6.280970 1
722.873414 307.735917 150.000000 6.298618 1
722.673995 307.720688 150.000000 6.316281 1
722.474575 307.705459 150.000000 6.333956 1
722.275156 307.690230 150.000000 6.351645 1
722.075737 307.675001 150.000000 6.369347 1
721.876317 307.659773 150.000000 6.387062 1
721.676898 307.644544 150.000000 6.404790 1
721.477316 307.631910 150.000000 6.422531 1
721.277558 307.622062 150.000000 6.440285 1
721.077801 307.612214 150.000000 6.458052 1
720.878043 307.602366 150.000000 6.475832 1
720.678286 307.592519 150.000000 6.493624 1
720.478528 307.582671 150.000000 6.511430 1
720.278771 307.572823 150.000000 6.529247 1
720.079014 307.562975 150.000000 6.547077 1
719.879256 307.553127 150.000000 6.564920 1
719.679359 307.547223 150.000000 6.582775 1
719.479406 307.542896 150.000000 6.600643 1
719.279453 307.538570 150.000000 6.618522 1
719.079499 307.534243 150.000000 6.636414 1
718.879546 307.529916 150.000000 6.654319 1
718.679593 307.525590 150.000000 6.672235 1
718.479634 307.521691 150.000000 6.690163 1
718.279638 307.520444 150.000000 6.708103 1
718.079642 307.519198 150.000000 6.726055 1
717.879646 307.517951 150.000000 6.744019 1
717.679649 307.516704 150.000000 6.761995 1
717.479653 307.515458 150.000000 6.779982 1
717.279657 307.514211 150.000000 6.797981 1
717.079661 307.512964 150.000000 6.815991 1
716.879665 307.511717 150.000000 6.834013 1
716.679669 307.510471 150.000000 6.852047 1
716.479673 307.509224 150.000000 6.870092 1
716.279677 307.507977 150.000000 6.888148 1
716.079681 307.506730 150.000000 6.906215 1
715.879684 307.505484 150.000000 6.924294 1
715.679688 307.504237 150.000000 6.942383 1
715.479692 307.502990 150.000000 6.960484 1
715.279696 307.501744 150.000000 6.978596 1
715.079700 307.500497 150.000000 6.996718 1
714.996178 307.620238 150.000000 7.014852 1
714.989823 307.820137 150.000000 7.032996 1
714.983469 308.020036 150.000000 7.051151 1
714.977114 308.219935 150.000000 7.069317 1
714.970760 308.419834 150.000000 7.087493 1
714.964405 308.619733 150.000000 7.105680 1
714.958051 308.819632 150.000000 7.123877 1
714.951696 309.019531 150.000000 7.142084 1
714.945342 309.219430 150.000000 7.160302 1
714.943322 309.419413 150.000000 7.178530 1
714.941898 309.619408 150.000000 7.196769 1
714.940474 309.819403 150.000000 7.215017 1
714.939094 310.019397 150.000000 7.233276 1
714.946797 310.219249 150.000000 7.251544 1
714.954500 310.419101 150.000000 7.269822 1
714.962202 310.618952 150.000000 7.288111 1
714.969905 310.818804 150.000000 7.306409 1
714.977608 311.018655 150.000000 7.324717 1
714.985310 311.218507 150.000000 7.343034 1
714.993013 311.418359 150.000000 7.361361 1
715.000716 311.618210 150.000000 7.379698 1
715.008418 311.818062 150.000000 7.398044 1
715.016121 312.017914 150.000000 7.416399 1
715.023824 312.217765 150.000000 7.434764 1
715.031526 312.417617 150.000000 7.453138 1
715.039229 312.617468 150.000000 7.471521 1
715.046932 312.817320 150.000000 7.489914 1
715.054635 313.017172 150.000000 7.508315 1
715.062337 313.217023 150.000000 7.526726 1
715.070040 313.416875 150.000000 7.545145 1
715.077743 313.616726 150.000000 7.563573 1
715.085445 313.816578 150.000000 7.582010 1
715.096317 314.016278 150.000000 7.600456 1
715.107689 314.215955 150.000000 7.618911 1
715.119061 314.415631 150.000000 7.637374 1
715.130434 314.615308 150.000000 7.655845 1
715.141907 314.814977 150.000000 7.674325 1
715.158327 315.014302 150.000000 7.692814 1
715.174746 315.213627 150.000000 7.711311 1
715.191165 315.412952 150.000000 7.729816 1
715.207585 315.612277 150.000000 7.748329 1
715.224004 315.811601 150.000000 7.766850 1
715.240424 316.010926 150.000000 7.785380 1
715.256843 316.210251 150.000000 7.803917 1
715.273263 316.409576 150.000000 7.822463 1
715.289682 316.608901 150.000000 7.841016 1
715.306101 316.808226 150.000000 7.859577 1
715.322521 317.007551 150.000000 7.878146 1
715.337443 317.206990 150.000000 7.896722 1
715.351500 317.406495 150.000000 7.915306 1
715.365557 317.606001 150.000000 7.933898 1
715.379614 317.805506 150.000000 7.952497 1
715.393671 318.005011 150.000000 7.971103 1
715.407728 318.204517 150.000000 7.989717 1
715.421785 318.404022 150.000000 8.008338 1
715.435842 318.603528 150.000000 8.026967 1
715.449899 318.803033 150.000000 8.045602 1
715.463956 319.002538 150.000000 8.064244 1
715.478013 319.202044 150.000000 8.082894 1
715.492070 319.401549 150.000000 8.101550 1
715.506127 319.601055 150.000000 8.120213 1
715.520184 319.800560 150.000000 8.138883 1
715.534241 320.000065 150.000000 8.157560 1
715.548298 320.199571 150.000000 8.176243 1
715.562355 320.399076 150.000000 8.194933 1
715.576412 320.598581 150.000000 8.213630 1
715.590469 320.798087 150.000000 8.232333 1
715.604526 320.997592 150.000000 8.251042 1
715.618583 321.197098 150.000000 8.269757 1
715.632640 321.396603 150.000000 8.288479 1
715.646697 321.596108 150.000000 8.307207 1
715.660754 321.795614 150.000000 8.325942 1
715.674811 321.995119 150.000000 8.344682 1
715.688868 322.194625 150.000000 8.363428 1
715.702924 322.394130 150.000000 8.382180 1
715.716981 322.593635 150.000000 8.400938 1
715.731038 322.793141 150.000000 8.419702 1
715.745095 322.992646 150.000000 8.438471 1
715.759152 323.192152 150.000000 8.457246 1
715.773209 323.391657 150.000000 8.476027 1
715.787266 323.591162 150.000000 8.494813 1
715.801323 323.790668 150.000000 8.513605 1
715.815380 323.990173 150.000000 8.532402 1
715.829437 324.189679 150.000000 8.551204 1
715.843494 324.389184 150.000000 8.570011 1
715.857551 324.588689 150.000000 8.588824 1
715.871608 324.788195 150.000000 8.607642 1
715.885665 324.987700 150.000000 8.626464 1
715.899722 325.187206 150.000000 8.645292 1
715.913779 325.386711 150.000000 8.664125 1
715.927836 325.586216 150.000000 8.682962 1
715.941893 325.785722 150.000000 8.701804 1
715.955950 325.985227 150.000000 8.720651 1
715.970007 326.184732 150.000000 8.739503 1
715.984064 326.384238 150.000000 8.758359 1
715.998121 326.583743 150.000000 8.777220 1
716.012178 326.783249 150.000000 8.796085 1
716.026235 326.982754 150.000000 8.814954 1
716.038679 327.182355 150.000000 8.833827 1
716.048322 327.382123 150.000000 8.852705 1
716.057966 327.581890 150.000000 8.871587 1
716.067609 327.781657 150.000000 8.890473 1
716.077252 327.981425 150.000000 8.909363 1
716.086895 328.181192 150.000000 8.928257 1
716.096538 328.380960 150.000000 8.947155 1
716.106181 328.580727 150.000000 8.966057 1
716.115825 328.780494 150.000000 8.984962 1
716.125468 328.980262 150.000000 9.003871 1
716.135111 329.180029 150.000000 9.022784 1
716.144754 329.379796 150.000000 9.041700 1
716.154397 329.579564 150.000000 9.060620 1
716.164041 329.779331 150.000000 9.079543 1
716.173684 329.979099 150.000000 9.098469 1
716.183327 330.178866 150.000000 9.117399 1
716.192970 330.378633 150.000000 9.136332 1
716.202613 330.578401 150.000000 9.155268 1
716.212256 330.778168 150.000000 9.174207 1
716.221900 330.977936 150.000000 9.193149 1
716.231543 331.177703 150.000000 9.212093 1
716.241186 331.377470 150.000000 9.231041 1
716.250829 331.577238 150.000000 9.249992 1
716.260472 331.777005 150.000000 9.268945 1
716.270116 331.976772 150.000000 9.287901 1
716.279759 332.176540 150.000000 9.306859 1
716.289402 332.376307 150.000000 9.325820 1
716.299045 332.576075 150.000000 9.344783 1
716.308688 332.775842 150.000000 9.363749 1
716.318331 332.975609 150.000000 9.382717 1
716.327975 333.175377 150.000000 9.401687 1
716.337618 333.375144 150.000000 9.420660 1
716.347040 333.574922 150.000000 9.439634 1
716.355501 333.774743 150.000000 9.458611 1
716.363961 333.974564 150.000000 9.477589 1
716.372422 334.174384 150.000000 9.496570 1
716.380883 334.374205 150.000000 9.515552 1
716.389343 334.574026 150.000000 9.534536 1
716.397804 334.773847 150.000000 9.553522 1
716.406265 334.973668 150.000000 9.572509 1
716.414725 335.173489 150.000000 9.591498 1
716.423186 335.373310 150.000000 9.610488 1
716.431647 335.573131 150.000000 9.629480 1
716.440107 335.772952 150.000000 9.648473 1
716.448568 335.972773 150.000000 9.667467 1
716.457028 336.172594 150.000000 9.686462 1
716.465489 336.372415 150.000000 9.705459 1
716.473950 336.572236 150.000000 9.724457 1
716.480689 336.772122 150.000000 9.743455 1
716.487327 336.972012 150.000000 9.762455 1
716.493964 337.171902 150.000000 9.781455 1
716.500602 337.371791 150.000000 9.800457 1
716.507240 337.571681 150.000000 9.819459 1
716.513878 337.771571 150.000000 9.838461 1
716.520516 337.971461 150.000000 9.857464 1
716.527154 338.171351 150.000000 9.876468 1
716.533791 338.371241 150.000000 9.895472 1
716.540429 338.571130 150.000000 9.914477 1
716.547067 338.771020 150.000000 9.933482 1
716.553705 338.970910 150.000000 9.952487 1
716.560343 339.170800 150.000000 9.971492 1
716.566980 339.370690 150.000000 9.990497 1
716.573618 339.570579 150.000000 10.009503 1
716.580256 339.770469 150.000000 10.028508 1
716.586894 339.970359 150.000000 10.047513 1
716.593532 340.170249 150.000000 10.066518 1
716.600170 340.370139 150.000000 10.085523 1
716.606807 340.570029 150.000000 10.104528 1
716.613445 340.769918 150.000000 10.123532 1
716.620083 340.969808 150.000000 10.142536 1
716.626721 341.169698 150.000000 10.161539 1
716.633359 341.369588 150.000000 10.180541 1
716.639997 341.569478 150.000000 10.199543 1
716.646634 341.769367 150.000000 10.218545 1
716.653272 341.969257 150.000000 10.237545 1
716.659910 342.169147 150.000000 10.256545 1
716.666548 342.369037 150.000000 10.275543 1
716.673186 342.568927 150.000000 10.294541 1
716.679824 342.768817 150.000000 10.313538 1
716.686461 342.968706 150.000000 10.332533 1
716.693099 343.168596 150.000000 10.351527 1
716.699737 343.368486 150.000000 10.370520 1
716.706375 343.568376 150.000000 10.389512 1
716.713013 343.768266 150.000000 10.408502 1
716.719651 343.968155 150.000000 10.427491 1
716.726288 344.168045 150.000000 10.446478 1
716.732926 344.367935 150.000000 10.465464 1
716.739564 344.567825 150.000000 10.484448 1
716.746202 344.767715 150.000000 10.503430 1
716.752840 344.967605 150.000000 10.522411 1
716.759477 345.167494 150.000000 10.541389 1
716.766115 345.367384 150.000000 10.560366 1
716.772753 345.567274 150.000000 10.579340 1
716.779391 345.767164 150.000000 10.598313 1
716.786029 345.967054 150.000000 10.617283 1
716.792667 346.166943 150.000000 10.636251 1
716.799304 346.366833 150.000000 10.655217 1
716.805942 346.566723 150.000000 10.674180 1
716.812580 346.766613 150.000000 10.693141 1
716.819218 346.966503 150.000000 10.712099 1
716.825856 347.166393 150.000000 10.731055 1
716.832494 347.366282 150.000000 10.750008 1
716.839131 347.566172 150.000000 10.768959 1
716.845769 347.766062 150.000000 10.787907 1
716.852407 347.965952 150.000000 10.806851 1
716.859045 348.165842 150.000000 10.825793 1
716.865683 348.365731 150.000000 10.844732 1
716.872321 348.565621 150.000000 10.863668 1
716.878958 348.765511 150.000000 10.882601 1
716.885596 348.965401 150.000000 10.901531 1
716.892234 349.165291 150.000000 10.920457 1
716.898872 349.365181 150.000000 10.939380 1
716.905510 349.565070 150.000000 10.958300 1
716.912147 349.764960 150.000000 10.977216 1
716.918785 349.964850 150.000000 10.996129 1
716.925423 350.164740 150.000000 11.015038 1
716.932061 350.364630 150.000000 11.033943 1
716.938699 350.564519 150.000000 11.052845 1
716.945337 350.764409 150.000000 11.071743 1
716.950475 350.964342 150.000000 11.090637 1
716.955268 351.164285 150.000000 11.109527 1
716.960061 351.364227 150.000000 11.128413 1
716.964854 351.564170 150.000000 11.147295 1
716.969647 351.764112 150.000000 11.166173 1
716.974440 351.964055 150.000000 11.185046 1
716.979233 352.163997 150.000000 11.203915 1
716.984026 352.363940 150.000000 11.222780 1
716.988819 352.563882 150.000000 11.241641 1
716.993611 352.763825 150.000000 11.260497 1
716.998404 352.963768 150.000000 11.279349 1
717.003197 353.163710 150.000000 11.298196 1
717.007990 353.363653 150.000000 11.317038 1
717.012783 353.563595 150.000000 11.335875 1
717.017576 353.763538 150.000000 11.354708 1
717.022369 353.963480 150.000000 11.373536 1
717.027162 354.163423 150.000000 11.392358 1
717.031955 354.363366 150.000000 11.411176 1
717.036748 354.563308 150.000000 11.429989 1
717.041541 354.763251 150.000000 11.448796 1
717.046333 354.963193 150.000000 11.467598 1
717.051126 355.163136 150.000000 11.486395 1
717.055919 355.363078 150.000000 11.505187 1
717.060712 355.563021 150.000000 11.523973 1
717.065505 355.762963 150.000000 11.542754 1
717.069932 355.962914 150.000000 11.561529 1
717.073828 356.162876 150.000000 11.580298 1
717.077725 356.362838 150.000000 11.599062 1
717.081621 356.562800 150.000000 11.617820 1
717.085518 356.762762 150.000000 11.636572 1
717.089415 356.962724 150.000000 11.655318 1
717.093311 357.162686 150.000000 11.674058 1
717.097208 357.362648 150.000000 11.692793 1
717.101104 357.562610 150.000000 11.711521 1
717.105001 357.762572 150.000000 11.730243 1
717.108897 357.962534 150.000000 11.748958 1
717.112794 358.162496 150.000000 11.767667 1
717.116691 358.362458 150.000000 11.786370 1
717.120587 358.562420 150.000000 11.805067 1
717.124484 358.762382 150.000000 11.823757 1
717.128380 358.962345 150.000000 11.842440 1
717.132277 359.162307 150.000000 11.861117 1
717.136173 359.362269 150.000000 11.879787 1
717.140070 359.562231 150.000000 11.898450 1
717.143967 359.762193 150.000000 11.917106 1
717.147863 359.962155 150.000000 11.935756 1
717.151760 360.162117 150.000000 11.954398 1
717.155656 360.362079 150.000000 11.973033 1
717.159553 360.562041 150.000000 11.991662 1
717.163449 360.762003 150.000000 12.010283 1
717.167346 360.961965 150.000000 12.028897 1
717.171243 361.161927 150.000000 12.047503 1
717.175139 361.361889 150.000000 12.066102 1
717.179036 361.561851 150.000000 12.084694 1
717.182932 361.761813 150.000000 12.103278 1
717.186829 361.961775 150.000000 12.121854 1
717.190725 362.161737 150.000000 12.140423 1
717.194622 362.361699 150.000000 12.158984 1
717.198519 362.561661 150.000000 12.177537 1
717.202415 362.761623 150.000000 12.196083 1
717.206312 362.961585 150.000000 12.214620 1
717.210208 363.161547 150.000000 12.233150 1
